pedid	animal_id	tag_id	id_herd	province	district	ward	wardno	birthdate	milkingdate	calvingyear	animalid_calvingyear	calvingdate	calvingmonth	dim	parity	age_y	age_m	milkam	milkpm	totalmilk	fat_p	prot_p	snf
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	11/02/2022	2022	113_2022	11/02/2022	February	0	4	10	121	4.7	3.6	8.3	3.6	4.2	11.6
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	28/03/2022	2022	113_2022	11/02/2022	February	45	4	10	122	5.2	3.3	8.5	3.7	4	11
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	11/04/2022	2022	113_2022	11/02/2022	February	59	4	10	123	5.7	5.1	10.8	4.5	3.8	10.4
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	20/05/2022	2022	113_2022	11/02/2022	February	98	4	10	124	3	3	6	3.6	3.9	10.7
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	13/06/2022	2022	113_2022	11/02/2022	February	122	4	10	125	3.2	3.7	6.9	4.2	3.9	10.6
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	14/08/2022	2022	113_2022	11/02/2022	February	184	4	10	127	4	3.6	7.6	4.6	3.7	10.2
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	14/09/2022	2022	113_2022	11/02/2022	February	215	4	10	128	2	2.4	4.4	4.1	3.9	10.8
4034	113	113	172406001	Mati	Akha	Jiri	4	03/01/2012	14/10/2022	2022	113_2022	11/02/2022	February	245	4	10	129	2.9	0	2.9	5.3	3.8	10.5
540	173	173	381608001	Daki	Rkha	Alung	7	04/08/2016	25/07/2019	2019	173_2019	25/07/2019	July	0	1	2	35	2	3	5	3.7	4	9.5
540	173	173	381608001	Daki	Rkha	Alung	7	04/08/2016	25/07/2019	2019	173_2019	25/07/2019	July	0	1	2	35	4	3	7	3.7	4	9.5
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/07/2019	2019	235_2019	12/07/2019	July	0	1	6	80	4.5	4.3	8.8	5.6	3.9	10.5
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/08/2019	2019	235_2019	12/07/2019	July	31	1	6	81	4	4	8	5.3	3.8	10.4
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/09/2019	2019	235_2019	12/07/2019	July	62	1	6	82	4.3	4	8.3	4.7	3.8	10.5
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/10/2019	2019	235_2019	12/07/2019	July	92	1	6	83	2	2.7	4.7	5.3	3.5	9.5
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/11/2019	2019	235_2019	12/07/2019	July	123	1	7	84	3	1.1	4.1	5.3	3.5	9.5
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/12/2019	2019	235_2019	12/07/2019	July	153	1	7	85	0	3.5	3.5	6.2	3.6	9.7
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/01/2020	2020	235_2020	12/01/2020	January	0	2	7	86	1.7	0	1.7	2.6	3.3	10.1
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/06/2020	2020	235_2020	12/01/2020	January	152	2	7	91	7.1	6	13.1	2.9	3.8	10.3
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/07/2020	2020	235_2020	12/01/2020	January	182	2	7	92	2.2	0	2.2	3.6	4	10.9
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/08/2020	2020	235_2020	12/01/2020	January	213	2	7	93	4.5	4.2	8.7	6.1	3.6	9.8
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	25/08/2020	2020	235_2020	12/01/2020	January	226	2	7	93	4.5	4.24	8.74	6.1	3.6	9.8
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/09/2020	2020	235_2020	12/01/2020	January	244	2	7	94	4.9	2.6	7.5	5.3	3.8	10.6
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/10/2020	2020	235_2020	12/01/2020	January	274	2	7	95	5.5	3.1	8.6	5.3	3.8	10.6
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/11/2020	2020	235_2020	12/01/2020	January	305	2	8	96	7.5	6.1	13.6	3.4	3.2	8.9
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/12/2020	2020	235_2020	12/01/2020	January	335	2	8	97	7.5	6.1	13.6	3.4	3.2	8.2
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/01/2021	2021	235_2021	12/01/2021	January	0	3	8	98	4.8	3	7.8	5.8	3.5	9.5
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	12/02/2021	2021	235_2021	12/01/2021	January	31	3	8	99	1.6	0	1.6	5.5	3.6	10.2
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	11/07/2021	2021	235_2021	12/01/2021	January	180	3	8	104	5.8	4	9.8	4.3	3.9	10.7
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	17/08/2021	2021	235_2021	12/01/2021	January	217	3	8	105	4	2.7	6.7	3.8	3.9	10.7
4036	235	235	172406001	Mati	Akha	Jiri	4	06/11/2012	13/09/2021	2021	235_2021	12/01/2021	January	244	3	8	106	4.2	1.6	5.8	4.4	3.7	10.7
543	244	244	172406001	Mati	Akha	Jiri	4	14/03/2019	12/07/2019	2019	244_2019	12/07/2019	July	0	1	0	3	3.3	2.5	5.8	4.5	3.9	10.6
543	244	244	172406001	Mati	Akha	Jiri	4	14/03/2019	12/08/2019	2019	244_2019	12/07/2019	July	31	1	0	4	2.5	2	4.5	4	3.9	10.6
543	244	244	172406001	Mati	Akha	Jiri	4	14/03/2019	12/09/2019	2019	244_2019	12/07/2019	July	62	1	0	5	1.5	0	1.5	5.8	3.6	10
543	244	244	172406001	Mati	Akha	Jiri	4	14/03/2019	12/11/2019	2019	244_2019	12/07/2019	July	123	1	0	7	2	4.7	6.7	1.9	3.2	9.3
543	244	244	172406001	Mati	Akha	Jiri	4	14/03/2019	12/12/2019	2019	244_2019	12/07/2019	July	153	1	0	8	0	4.5	4.5	7.3	3.2	8.7
543	244	244	172406001	Mati	Akha	Jiri	4	14/03/2019	12/01/2020	2020	244_2020	12/01/2020	January	0	2	0	9	7.5	3.6	11.1	2.4	3.4	8.7
546	273	273	423214501	Daki	Aski	Khara	14	30/08/2014	15/11/2022	2022	273_2022	15/11/2022	November	0	1	8	98	2.2	2.2	4.4	5.4	3.5	10.3
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	14/09/2022	2022	305_2022	14/09/2022	September	0	1	6	83	2.2	2.2	4.4	6.8	3.3	9.1
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	15/10/2022	2022	305_2022	14/09/2022	September	31	1	7	84	2.2	2.2	4.4	5.9	3.7	10.1
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	15/11/2022	2022	305_2022	14/09/2022	September	62	1	7	85	2.2	2.2	4.4	8.2	3.6	10.3
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	15/12/2022	2022	305_2022	14/09/2022	September	92	1	7	86	2.2	2.2	4.4	5.6	3.4	9.8
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	12/01/2023	2023	305_2023	12/01/2023	January	0	2	7	87	3	2	5	5.5	3.2	8.7
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	12/01/2023	2023	305_2023	12/01/2023	January	0	2	7	87	3	2	5	5.5	3.2	8.7
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	11/02/2023	2023	305_2023	12/01/2023	January	30	2	7	87	2.2	2.2	4.4	7.1	3.4	11.3
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	11/02/2023	2023	305_2023	12/01/2023	January	30	2	7	87	2.2	2.2	4.4	7.1	3.4	11.3
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	13/03/2023	2023	305_2023	12/01/2023	January	60	2	7	89	2.2	2.2	4.4	6.3	4.5	11.3
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	12/04/2023	2023	305_2023	12/01/2023	January	90	2	7	90	5.5	0	5.5	6.5	3.9	10.7
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	17/10/2023	2023	305_2023	12/01/2023	January	278	2	8	96	6.9	5	11.9	5.4	3.9	10.8
5071	305	305	423214501	Daki	Aski	Khara	14	12/10/2015	14/01/2024	2024	305_2024	14/01/2024	January	0	3	8	99	7	4.9	11.9	5.2	3.8	10.4
572	1346	1346	400408025	Daki	Nahu	Dipur	5	22/11/2012	10/09/2020	2020	1346_2020	10/09/2020	September	0	1	7	93	3.3	2.9	6.2	4	3	8.4
572	1346	1346	400408025	Daki	Nahu	Dipur	5	22/11/2012	07/01/2021	2021	1346_2021	07/01/2021	January	0	2	8	97	3.7	3.8	7.5	3.8	3.4	9.6
572	1346	1346	400408025	Daki	Nahu	Dipur	5	22/11/2012	07/02/2021	2021	1346_2021	07/01/2021	January	31	2	8	98	2.1	1.8	3.9	4	2.4	6.7
572	1346	1346	400408025	Daki	Nahu	Dipur	5	22/11/2012	09/03/2021	2021	1346_2021	07/01/2021	January	61	2	8	99	2.7	1.9	4.6	4.8	3.4	9.5
572	1346	1346	400408025	Daki	Nahu	Dipur	5	22/11/2012	08/04/2021	2021	1346_2021	07/01/2021	January	91	2	8	100	2.1	1.8	3.9	4.4	3.1	9
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/08/2018	2018	1555_2018	22/08/2018	August	0	1	5	66	4.7	4	8.7	2.3	3.7	10.2
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/09/2018	2018	1555_2018	22/08/2018	August	31	1	5	67	3	4.3	7.3	2.4	3.8	10.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/10/2018	2018	1555_2018	22/08/2018	August	61	1	5	68	2	3.11	5.11	4	3.9	10.7
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/12/2018	2018	1555_2018	22/08/2018	August	122	1	5	70	5.2	4	9.2	3.8	3.2	9.6
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/04/2019	2019	1555_2019	22/04/2019	April	0	2	6	74	2.7	2.4	5.1	3.3	2.8	7.8
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/05/2019	2019	1555_2019	22/04/2019	April	30	2	6	75	7.2	7	14.2	3.7	3.2	10.4
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/06/2019	2019	1555_2019	22/04/2019	April	61	2	6	76	7	6.8	13.8	3.2	4	9.7
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/08/2019	2019	1555_2019	22/04/2019	April	122	2	6	78	3	2.4	5.4	3.2	2.8	7.4
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/09/2019	2019	1555_2019	22/04/2019	April	153	2	6	79	7.9	7.5	15.4	4	3.1	9
574	1555	1555	400408018	Daki	Nahu	Dipur	5	17/02/2013	22/10/2019	2019	1555_2019	22/04/2019	April	183	2	6	80	6.6	6.3	12.9	4.2	3.1	8.8
574	1555	1555	400408019	Daki	Nahu	Dipur	5	17/02/2013	22/11/2019	2019	1555_2019	22/04/2019	April	214	2	6	81	5.8	5.1	10.9	3.6	3	9.1
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/11/2019	2019	1555_2019	22/04/2019	April	214	2	6	81	5.8	5.1	10.9	3.6	3	9.1
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/12/2019	2019	1555_2019	22/04/2019	April	244	2	6	82	5.5	5.1	10.6	3.5	3.3	9.2
574	1555	1555	400408018	Daki	Nahu	Dipur	5	17/02/2013	22/01/2020	2020	1555_2020	22/01/2020	January	0	3	6	83	8.2	7.7	15.9	3.3	3.1	8.5
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/02/2020	2020	1555_2020	22/01/2020	January	31	3	7	84	3	7.2	10.2	3.4	3.2	8.7
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/03/2020	2020	1555_2020	22/01/2020	January	60	3	7	85	6.2	5.7	11.9	3.5	3	8.5
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/07/2020	2020	1555_2020	22/01/2020	January	182	3	7	89	5.2	4.8	10	3.5	3.2	8.6
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/09/2020	2020	1555_2020	22/01/2020	January	244	3	7	91	4.5	4.1	8.6	3.8	3.3	8.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/11/2020	2020	1555_2020	22/01/2020	January	305	3	7	93	6.32	5.7	12.02	2.7	2.9	8
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/12/2020	2020	1555_2020	22/01/2020	January	335	3	7	94	5.7	5.1	10.8	3.1	3.1	8
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/01/2021	2021	1555_2021	22/01/2021	January	0	4	7	95	7.1	5.9	13	3.2	3	8.6
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/02/2021	2021	1555_2021	22/01/2021	January	31	4	8	96	6.9	5.8	12.7	2.6	3.3	9
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	22/03/2021	2021	1555_2021	22/01/2021	January	59	4	8	97	6.4	5.7	12.1	4	3.3	9.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/04/2021	2021	1555_2021	22/01/2021	January	70	4	8	97	5.8	5.3	11.1	3.9	3.2	8.8
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/05/2021	2021	1555_2021	22/01/2021	January	100	4	8	98	5.5	4.9	10.4	4	3.4	8.2
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/06/2021	2021	1555_2021	22/01/2021	January	131	4	8	99	5.5	4.9	10.4	4	3.4	8.2
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/07/2021	2021	1555_2021	22/01/2021	January	161	4	8	100	4.1	4	8.1	4.8	3.2	8.9
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/08/2021	2021	1555_2021	22/01/2021	January	192	4	8	101	4.5	4	8.5	4.3	3.1	8.6
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	03/09/2021	2021	1555_2021	22/01/2021	January	224	4	8	102	3.9	3.3	7.2	3.9	3	8.4
574	1555	1555	400408002	Daki	Nahu	Dipur	5	17/02/2013	04/10/2021	2021	1555_2021	22/01/2021	January	255	4	8	103	3.5	3	6.5	4	3.2	9
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	01/02/2022	2022	1555_2022	01/02/2022	February	0	5	8	107	8.6	5.9	14.5	3.6	3.2	8.9
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/03/2022	2022	1555_2022	01/02/2022	February	29	5	9	108	7.5	6	13.5	3.6	3.3	8.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	01/04/2022	2022	1555_2022	01/02/2022	February	59	5	9	109	7.2	6.3	13.5	3.4	3	8.5
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	03/05/2022	2022	1555_2022	01/02/2022	February	91	5	9	110	5.8	5.5	11.3	3.4	3.1	8.6
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	04/12/2022	2022	1555_2022	01/02/2022	February	306	5	9	117	2.9	2.3	5.2	4	3.2	9.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	02/03/2023	2023	1555_2023	02/03/2023	March	0	6	10	120	5.5	5.1	10.6	3.7	3.3	8.2
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	01/04/2023	2023	1555_2023	02/03/2023	March	30	6	10	121	6	5.3	11.3	3.9	3.1	8.4
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	01/05/2023	2023	1555_2023	02/03/2023	March	60	6	10	122	5.3	5.1	10.4	4	3.3	8.2
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	01/06/2023	2023	1555_2023	02/03/2023	March	91	6	10	123	5.7	6.1	11.8	3.3	3	8.8
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	03/07/2023	2023	1555_2023	02/03/2023	March	123	6	10	124	6.2	6.6	12.8	3.6	3.1	8.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	03/08/2023	2023	1555_2023	02/03/2023	March	154	6	10	125	4.5	5.1	9.6	4.1	3.2	8.3
574	1555	1555	400408023	Daki	Nahu	Dipur	5	17/02/2013	04/09/2023	2023	1555_2023	02/03/2023	March	186	6	10	126	4.9	4.6	9.5	3.9	3.3	8.6
574	1555	1555	400408024	Daki	Nahu	Dipur	5	17/02/2013	14/10/2023	2023	1555_2023	02/03/2023	March	226	6	10	127	4.5	3.7	8.2	2.6	3.1	8.5
574	1555	1555	400408024	Daki	Nahu	Dipur	5	17/02/2013	13/11/2023	2023	1555_2023	02/03/2023	March	256	6	10	128	5.1	4.3	9.4	3.1	3.3	8
574	1555	1555	400408024	Daki	Nahu	Dipur	5	17/02/2013	13/12/2023	2023	1555_2023	02/03/2023	March	286	6	10	129	2.1	1.8	3.9	6.1	3.6	9.8
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/08/2018	2018	1557_2018	22/08/2018	August	0	1	5	64	3.8	2.5	6.3	1.1	3.6	9.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/09/2018	2018	1557_2018	22/08/2018	August	31	1	5	65	3	2.5	5.5	1.3	4.2	9.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/10/2018	2018	1557_2018	22/08/2018	August	61	1	5	66	4	4.7	8.7	2.9	3.7	10.2
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/11/2018	2018	1557_2018	22/08/2018	August	92	1	5	67	3	4.5	7.5	2.9	3.7	10.2
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/12/2018	2018	1557_2018	22/08/2018	August	122	1	5	68	5	4.1	9.1	3.6	3.6	9.6
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/01/2019	2019	1557_2019	22/01/2019	January	0	2	5	69	4	5.7	9.7	3.5	3.8	9.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/04/2019	2019	1557_2019	22/01/2019	January	90	2	6	72	2.7	2.4	5.1	4.3	3.1	8.5
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/05/2019	2019	1557_2019	22/01/2019	January	120	2	6	73	4.2	3.9	8.1	4	3.5	9.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/06/2019	2019	1557_2019	22/01/2019	January	151	2	6	74	4.2	4	8.2	4	3.3	9.3
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/08/2019	2019	1557_2019	22/01/2019	January	212	2	6	76	3	2.4	5.4	4.1	2.8	8.7
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/09/2019	2019	1557_2019	22/01/2019	January	243	2	6	77	3	3.8	6.8	3.5	3.2	8.5
4039	1557	1557	400408018	Daki	Nahu	Dipur	5	19/04/2013	22/10/2019	2019	1557_2019	22/01/2019	January	273	2	6	78	3.2	2.8	6	3.9	3.1	8.5
4039	1557	1557	400408019	Daki	Nahu	Dipur	5	19/04/2013	22/11/2019	2019	1557_2019	22/01/2019	January	304	2	6	79	5.5	4.9	10.4	3.3	2.9	7.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/11/2019	2019	1557_2019	22/01/2019	January	304	2	6	79	5.5	4.9	10.4	3.3	2.9	7.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/12/2019	2019	1557_2019	22/01/2019	January	334	2	6	80	5	4.5	9.5	4.1	3.4	9.5
4039	1557	1557	400408018	Daki	Nahu	Dipur	5	19/04/2013	22/01/2020	2020	1557_2020	22/01/2020	January	0	3	6	81	3	2.5	5.5	3.6	2.9	8.4
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/02/2020	2020	1557_2020	22/01/2020	January	31	3	6	82	3.5	1.9	5.4	3.9	3.2	8.8
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/03/2020	2020	1557_2020	22/01/2020	January	60	3	6	83	2.2	1.7	3.9	4	3.3	8.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/09/2020	2020	1557_2020	22/01/2020	January	244	3	7	89	7.3	7	14.3	3.4	3	7.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/11/2020	2020	1557_2020	22/01/2020	January	305	3	7	91	6	5.4	11.4	3.6	3.1	8.5
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/12/2020	2020	1557_2020	22/01/2020	January	335	3	7	92	5.7	5.2	10.9	3.8	3.2	8.8
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/01/2021	2021	1557_2021	22/01/2021	January	0	4	7	93	4.7	3.3	8	3.9	3.3	9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/02/2021	2021	1557_2021	22/01/2021	January	31	4	7	94	4	2.9	6.9	4	3.2	9.6
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	22/03/2021	2021	1557_2021	22/01/2021	January	59	4	7	95	3.9	3.3	7.2	4.7	3.1	10.3
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	02/04/2021	2021	1557_2021	22/01/2021	January	70	4	7	95	3.2	2.5	5.7	3.4	3.3	9.2
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	02/05/2021	2021	1557_2021	22/01/2021	January	100	4	8	96	3	2.3	5.3	4.7	3.1	9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	02/06/2021	2021	1557_2021	22/01/2021	January	131	4	8	97	3	2.3	5.3	4.7	3.1	9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	02/07/2021	2021	1557_2021	22/01/2021	January	161	4	8	98	1.9	2	3.9	4	2.8	7.7
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	02/08/2021	2021	1557_2021	22/01/2021	January	192	4	8	99	2.1	1.9	4	4.4	3	8.4
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	03/09/2021	2021	1557_2021	22/01/2021	January	224	4	8	100	1.5	1.5	3	4	3.2	8.5
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	01/02/2022	2022	1557_2022	01/02/2022	February	0	5	8	105	3.3	2.1	5.4	4	3.3	8.9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	02/03/2022	2022	1557_2022	01/02/2022	February	29	5	8	106	5.7	4.5	10.2	4	3.1	8.5
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	01/04/2022	2022	1557_2022	01/02/2022	February	59	5	8	107	5.5	5	10.5	4.2	3.2	8.2
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	03/05/2022	2022	1557_2022	01/02/2022	February	91	5	9	108	5	5.3	10.3	4	3.2	8.5
4039	1557	1557	400408018	Daki	Nahu	Dipur	5	19/04/2013	09/10/2022	2022	1557_2022	01/02/2022	February	250	5	9	113	3.1	4.2	7.3	4	3.5	9.3
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	04/12/2022	2022	1557_2022	01/02/2022	February	306	5	9	115	3	2.2	5.2	3.8	3.5	9
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	01/05/2023	2023	1557_2023	01/05/2023	May	0	6	10	120	6.9	6.4	13.3	3.1	2.9	8.2
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	01/06/2023	2023	1557_2023	01/05/2023	May	31	6	10	121	7.4	7.2	14.6	2.2	2.4	6.1
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	03/07/2023	2023	1557_2023	01/05/2023	May	63	6	10	122	6.9	7.3	14.2	2.8	2.6	7.2
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	03/08/2023	2023	1557_2023	01/05/2023	May	94	6	10	123	5.5	4.9	10.4	3.8	3.2	8.4
4039	1557	1557	400408023	Daki	Nahu	Dipur	5	19/04/2013	04/09/2023	2023	1557_2023	01/05/2023	May	126	6	10	124	5.9	6.2	12.1	3.5	3	8
4039	1557	1557	400408024	Daki	Nahu	Dipur	5	19/04/2013	14/10/2023	2023	1557_2023	01/05/2023	May	166	6	10	125	5.5	4.6	10.1	4	3.2	8
4039	1557	1557	400408024	Daki	Nahu	Dipur	5	19/04/2013	13/11/2023	2023	1557_2023	01/05/2023	May	196	6	10	126	5.3	4.4	9.7	3.9	3.3	8.6
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/07/2018	2018	1571_2018	19/07/2018	July	0	1	1	12	4.9	3.7	8.6	3.3	3.6	9.8
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/10/2018	2018	1571_2018	19/07/2018	July	92	1	1	15	6.2	5.4	11.6	4	5.7	10.2
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/11/2018	2018	1571_2018	19/07/2018	July	123	1	1	16	6	5.2	11.2	4	5.7	10.2
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/12/2018	2018	1571_2018	19/07/2018	July	153	1	1	17	6.2	5	11.2	2.8	3.9	10.7
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	22/04/2019	2019	1571_2019	22/04/2019	April	0	2	1	21	2.7	2.4	5.1	5.5	4.1	11.2
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/05/2019	2019	1571_2019	22/04/2019	April	27	2	1	22	4.5	4	8.5	3.5	3.4	9.4
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	09/06/2019	2019	1571_2019	22/04/2019	April	48	2	1	23	3.2	3.8	7	3.6	4.3	11.2
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/08/2019	2019	1571_2019	22/04/2019	April	119	2	2	25	1	3.9	4.9	3.9	2.2	7.9
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/09/2019	2019	1571_2019	22/04/2019	April	150	2	2	26	3.5	4	7.5	3.6	3	8.8
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/10/2019	2019	1571_2019	22/04/2019	April	180	2	2	27	2.7	2.3	5	4.4	2.6	7.9
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/01/2020	2020	1571_2020	19/01/2020	January	0	3	2	30	7.2	6.8	14	3.4	3.3	8.2
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/02/2020	2020	1571_2020	19/01/2020	January	31	3	2	31	3.5	6.2	9.7	3.9	3.1	8.5
575	1571	1571	400408011	Daki	Nahu	Dipur	5	03/07/2017	19/07/2020	2020	1571_2020	19/01/2020	January	182	3	3	36	5.5	5	10.5	3.1	2.9	8.1
